detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,5.50E-01,5.00E-02,3.00E-02
2.87E-02,-1.66E-02,4.43E-02,3.00E-02,-3.00E-02,3.00E-02,2.90E-02,-1.72E-02,3.63E-02,6.00E-01,5.00E-02,3.50E-02
-2.13E-02,-1.66E-02,4.43E-02,3.63E-04,-3.00E-02,3.00E-02,-1.57E-02,-1.72E-02,3.64E-02,6.00E-01,5.00E-02,2.99E-02
-2.13E-02,-1.66E-02,4.43E-02,3.63E-04,-3.00E-02,3.00E-02,-1.57E-02,-1.72E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
-2.13E-02,-1.66E-02,4.43E-02,3.63E-04,-3.00E-02,3.00E-02,-1.57E-02,-1.72E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
-2.13E-02,-1.66E-02,4.43E-02,3.63E-04,-3.00E-02,3.00E-02,-1.57E-02,-1.72E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
-2.13E-02,-1.66E-02,4.43E-02,3.63E-04,-3.00E-02,3.00E-02,-1.57E-02,-1.72E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
-2.13E-02,-1.66E-02,4.43E-02,3.63E-04,-3.00E-02,3.00E-02,-1.57E-02,-1.72E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
-2.13E-02,-1.66E-02,4.43E-02,3.63E-04,-3.00E-02,3.00E-02,-1.57E-02,-1.72E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,5.00E-02,3.00E-02
3.59E-02,-5.73E-02,4.42E-02,3.63E-04,-3.00E-02,3.00E-02,2.67E-02,-5.60E-02,3.63E-02,6.00E-01,0,3.50E-02
3.59E-02,-7.26E-03,4.43E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-6.92E-03,3.63E-02,6.00E-01,2.01E-20,2.99E-02
3.59E-02,-7.26E-03,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-6.92E-03,3.63E-02,6.00E-01,6.56E-20,3.00E-02
3.59E-02,-7.26E-03,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-6.92E-03,3.63E-02,6.00E-01,1.03E-19,3.00E-02
3.59E-02,-7.26E-03,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-6.92E-03,3.63E-02,6.00E-01,1.29E-19,3.00E-02
3.59E-02,-7.26E-03,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-6.92E-03,3.63E-02,6.00E-01,1.54E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.23E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.42E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.20E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.46E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.39E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.49E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.74E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.78E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,2.09E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.61E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.26E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.39E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.50E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.13E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,9.37E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,5.15E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,4.72E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.81E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,-1.54E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,-2.25E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,-2.19E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,-3.74E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,-1.09E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,-5.17E-21,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,2.38E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,3.17E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,5.57E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,5.30E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,8.15E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.25E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.34E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.36E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.53E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.51E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.23E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.09E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.15E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.13E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,9.71E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,5.91E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,6.31E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.35E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.50E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.43E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.24E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,1.17E-19,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,7.31E-20,3.00E-02
3.59E-02,-1.84E-02,4.42E-02,3.63E-04,-7.76E-06,3.00E-02,2.67E-02,-1.76E-02,3.63E-02,6.00E-01,5.58E-20,3.00E-02
