detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
5.76E-02,-1.99E-01,5.89E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,-1.92E-01,5.11E-02,6.00E-01,2.00E-01,4.49E-02
5.76E-02,-1.99E-01,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,-1.92E-01,5.11E-02,6.00E-01,2.00E-01,4.50E-02
5.76E-02,-1.99E-01,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,-1.92E-01,5.11E-02,6.00E-01,2.00E-01,4.50E-02
5.76E-02,-1.99E-01,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,-1.92E-01,5.11E-02,6.00E-01,2.00E-01,4.50E-02
5.76E-02,-1.99E-01,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,-1.92E-01,5.11E-02,6.00E-01,2.00E-01,4.50E-02
5.76E-02,-1.99E-01,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,-1.92E-01,5.11E-02,6.00E-01,2.00E-01,4.50E-02
5.76E-02,-1.99E-01,5.88E-02,3.63E-04,-4.50E-02,4.50E-02,4.28E-02,-1.92E-01,5.11E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
5.74E-02,-7.51E-02,2.24E-02,3.63E-04,-4.50E-02,4.50E-02,4.26E-02,-7.37E-02,3.50E-02,6.00E-01,2.00E-01,4.50E-02
