detected_X_V (unit),detected_Y_V (unit),detected_Z_V (unit),detected_X_P (unit),detected_Y_P (unit),detected_Z_P (unit),detected_XF (unit),detected_YF (unit),detected_ZF (unit),X_position (unit),Y_position (unit),Z_position (unit)
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,4.12E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,3.96E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,3.97E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,6.72E-20,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.32E-19,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,1.31E-19,2.50E-02
2.87E-02,-2.35E-02,3.94E-02,3.63E-04,-7.76E-06,2.50E-02,2.14E-02,-2.24E-02,3.14E-02,6.00E-01,2.00E-01,3.50E-02
2.87E-02,-2.24E-01,4.02E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.17E-02,6.00E-01,2.00E-01,2.42E-02
2.87E-02,-2.24E-01,3.95E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.49E-02
2.87E-02,-2.24E-01,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.50E-02
2.87E-02,-2.24E-01,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.50E-02
2.87E-02,-2.24E-01,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.50E-02
2.87E-02,-2.24E-01,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.50E-02
2.87E-02,-2.24E-01,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.50E-02
2.87E-02,-2.24E-01,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.50E-02
2.87E-02,-2.24E-01,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.50E-02
2.87E-02,-2.24E-01,3.94E-02,3.63E-04,-2.50E-02,2.50E-02,2.14E-02,-2.14E-01,3.14E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
2.86E-02,-7.10E-02,1.88E-02,3.63E-04,-2.50E-02,2.50E-02,2.13E-02,-6.88E-02,2.23E-02,6.00E-01,2.00E-01,2.50E-02
